train_start,train_end,test_start,test_end,model_type,clf,parameters,auc-roc,baseline_at_1,baseline_at_2,baseline_at_5,baseline_at_10,baseline_at_20,baseline_at_30,baseline_at_50,accuracy_at_1,accuracy_at_2,accuracy_at_5,accuracy_at_10,accuracy_at_20,accuracy_at_30,accuracy_at_50,precision_at_1,precision_at_2,precision_at_5,precision_at_10,precision_at_20,precision_at_30,precision_at_50,recall_at_1,recall_at_2,recall_at_5,recall_at_10,recall_at_20,recall_at_30,recall_at_50
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 5}",0.560061393675219,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.6301193163495646,0.6303496567927397,0.5962132031142028,0.5539687658359055,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.22995391705069124,0.3655839668279198,0.3535012285012285,0.36985165392057495,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.07277234942394634,0.23144232171503573,0.3357153274026542,0.5853871955665743
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10}",0.5863048746175478,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6481319390058506,0.6687243746256968,0.6483162113603906,0.619247247431704,0.5653015156401161,0.004608294930875576,0.002304147465437788,0.1400921658986175,0.42304147465437786,0.4105044920525225,0.3918918918918919,0.3811849258269603,0.00014583637159107482,0.00014583637159107482,0.022167128481843372,0.1338777891206067,0.25988041417529534,0.3721744203004229,0.6033250692722765
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 2}",0.5415415641024508,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.5842355000691022,0.5533238125950154,0.5705993458331414,0.7618279817570369,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.17300161253167473,0.3108108108108108,0.5777204459596424,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.10952311506489719,0.2951728161003354,0.9143940498760391
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 5}",0.5475599856422374,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.5842355000691022,0.6125673745796287,0.6057953655502833,0.6984382917952734,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.3211241649389542,0.36947174447174447,0.5143278356214871,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.2032959019979583,0.350882310048126,0.8140586262213796
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 10}",0.5515971390537527,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.6140876215045837,0.6407610448242502,0.6078223614502234,0.5559957617358455,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.1497695852534562,0.3916148352914075,0.37285012285012287,0.37187874320464387,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.047396820767099314,0.24792183170482718,0.35409071022312966,0.5885955957415779
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 2}",0.5407362183401269,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.5842355000691022,0.528262772377574,0.5621228175243009,0.7317915879670153,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.11034323888504953,0.2966830466830467,0.5476826683866212,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.06985562199212483,0.2817558699139565,0.8668513927373487
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 5}",0.5501634840456483,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.5842355000691022,0.6154235960749989,0.6097572211728935,0.7054406412677938,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.3282653766413269,0.37607493857493857,0.5213305076937252,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.20781682951728161,0.35715327402654223,0.8251421904623013
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 10}",0.54710095952476,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6742064771732621,0.6642097019394665,0.6342193762380799,0.6005436034458931,0.6375362786198001,0.6052425484866633,0.5489012760860552,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.08202764976958525,0.3835521769177609,0.36855036855036855,0.36478393071040266,0.00014583637159107482,0.00014583637159107482,0.00014583637159107482,0.025958874143211318,0.24281755869913957,0.35000729181857954,0.5773661951290652
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.3763036863211867,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6754963836550422,0.6671580596121067,0.6431565854332704,0.6078223614502234,0.545492237527065,0.4987331275625374,0.4249781176578984,0.06912442396313365,0.07603686635944701,0.09032258064516129,0.1184331797235023,0.15342087076710437,0.19103194103194104,0.24085506311618907,0.002187545573866122,0.004812600262505469,0.014291964415925331,0.03747994749890623,0.09712702347965582,0.18142044625929707,0.38121627533906954
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.418165049454243,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6768784263140922,0.6708435067029069,0.6516331137421109,0.6204450177362141,0.5676970562491362,0.5230570783618188,0.4468143916708896,0.1382488479262673,0.16820276497695852,0.17511520737327188,0.1815668202764977,0.20893803271135683,0.23157248157248156,0.26269234313093154,0.004375091147732244,0.010646055126148461,0.027708910602304213,0.05745953040688348,0.13227358903310485,0.21992124835934082,0.4157794954061543
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.6202562988300191,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6845257290275026,0.6852167503570277,0.6847100013820426,0.6834661629888976,0.6705210300824619,0.6475330538535956,0.5759893122034366,0.5207373271889401,0.5276497695852534,0.5059907834101383,0.4967741935483871,0.4660216539967749,0.43903562653562656,0.3918732147793237,0.016479509989791453,0.033396529094356135,0.08006416800350007,0.15721160857517866,0.29502697972874437,0.41694618637888287,0.6202420883768411
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.6421344503319129,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6850785460911227,0.6859538397751878,0.6883033122955728,0.6848482056479477,0.6711659833233519,0.6528769521352559,0.5885198323121573,0.5483870967741935,0.5460829493087558,0.5419354838709678,0.5036866359447004,0.4676341856715043,0.44794226044226043,0.40440431217174977,0.017354528219337903,0.03456322006708473,0.08575178649555198,0.15939915414904476,0.29604783432988185,0.42540469593116526,0.6400758349132274
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.653107375343047,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6859077716865527,0.6882572442069379,0.691988759386373,0.6920348274750081,0.6783526051504123,0.6566545354033261,0.5951536370755978,0.5898617511520737,0.6036866359447005,0.5788018433179724,0.53963133640553,0.4856023957613453,0.45423832923832924,0.4110384225559753,0.018667055563657577,0.038209129356861604,0.09158524135919498,0.1707743911331486,0.3074230713139857,0.4313839871663993,0.6505760536677847
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.644629293273015,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6859077716865527,0.6882572442069379,0.692173031740913,0.6903763762841479,0.6766941539595522,0.6502971391716957,0.5894411940848574,0.5898617511520737,0.6036866359447005,0.5806451612903226,0.5313364055299539,0.48145588574061277,0.44364250614250617,0.40532571639178105,0.018667055563657577,0.038209129356861604,0.09187691410237714,0.16814933644450927,0.30479801662534634,0.42132127752661513,0.6415341986291381
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.6533047111040402,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6858156355092827,0.6878886994978578,0.6933708020454231,0.6934168701340582,0.6800110563412723,0.6587736674805362,0.5956143179619477,0.5852534562211982,0.5944700460829493,0.5926267281105991,0.5465437788018433,0.48974890578207786,0.4577702702702703,0.411499124665991,0.0185212191920665,0.0376257838704973,0.09377278693306111,0.17296193670701474,0.31004812600262505,0.43473822371299403,0.6513052355257402
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.6467352588644698,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6860920440410927,0.6885336527387479,0.692541576449993,0.691574146588658,0.6777076519095223,0.653245496844336,0.5901782835030175,0.5990783410138248,0.6105990783410138,0.584331797235023,0.5373271889400921,0.483989864086616,0.44855651105651106,0.40606283976780616,0.018958728306839725,0.038646638471634825,0.09246025958874143,0.17004520927519323,0.3064022167128482,0.42598804141752955,0.6427008896018667
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.6463133645531196,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6859999078638227,0.6884415165614779,0.692357304095453,0.6921269636522781,0.6780761966186023,0.6541668586170359,0.5910075090984475,0.5944700460829493,0.6082949308755761,0.5824884792626728,0.5400921658986175,0.4849113107578899,0.45009213759213756,0.40689210356583433,0.01881289193524865,0.03850080210004375,0.09216858684555929,0.17092022750473967,0.30698556219921247,0.4274464051334403,0.6440134169461864
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.6464791171645481,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6859999078638227,0.6884415165614779,0.692449440272723,0.6920348274750081,0.6777997880867923,0.6530612244897959,0.5908232367439075,0.5944700460829493,0.6082949308755761,0.5834101382488479,0.53963133640553,0.48422022575443446,0.4482493857493858,0.40670782272182804,0.01881289193524865,0.03850080210004375,0.09231442321715036,0.1707743911331486,0.3065480530844393,0.4256963686743474,0.6437217442030042
2012-01-01,2012-11-02,2013-01-01,2013-07-01,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",0.6625342924161649,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6831436863684526,0.6819919841525776,0.6795503754549224,0.6770166305799973,0.6686783065370617,0.6565623992260561,0.6084212466024784,0.45161290322580644,0.4470046082949309,0.4543778801843318,0.4645161290322581,0.46141442064040544,0.4540847665847666,0.4243066433244264,0.014291964415925331,0.028292256088668515,0.07189733119439988,0.1470030625638034,0.29211025229692283,0.4312381507948082,0.6715764911768995
